COMID,Lat,Lon,Elev_m
173493,-19.82139533299994,-59.41583536199994,0.0
173495,-19.798222892999945,-48.843077680999954,0.0
173496,-19.743778590999966,-48.728623047999974,0.0
173498,-19.800195844999962,-56.74793918399996,0.0
173501,-19.735954268999933,-61.740785297999935,0.0
173502,-19.801733939999963,-58.359785587999966,0.0
173505,-19.817336762999958,-54.83418851899995,0.0
173507,-19.805356433999975,-54.78319563699995,0.0
173510,-19.825130031999947,-59.32292388999997,0.0
173514,-19.812531612999976,-53.39589917899997,0.0
173515,-19.79569201399994,-57.247487897999974,0.0
173516,-19.814081595999937,-65.28354780199999,0.0
173517,-19.79471883499997,-59.186953416999984,0.0
173518,-19.81246470399998,-47.03482117799996,0.0
173519,-19.842517747999977,-58.36417493699997,0.0
173520,-19.82707260999996,-58.22566986999993,0.0
173521,-19.835217357999966,-47.208450298999935,0.0
173522,-19.78555793099997,-55.23779283699997,0.0
173523,-19.85339354299998,-55.242152654999984,0.0
173524,-19.85559143699993,-50.17469732699993,0.0
173525,-19.843329436999966,-50.13903749899998,0.0
173526,-19.763009436999937,-48.31372397999996,0.0
173527,-19.845071768999958,-48.31888529599996,0.0
173528,-19.840579970999954,-59.24202143599996,0.0
173529,-19.84499716099998,-61.090370675999964,0.0
173530,-19.853890301999968,-59.16992664099996,0.0
173531,-19.85294598699994,-59.15527232699998,0.0
173532,-19.82156071099996,-50.56590689899997,0.0
173533,-19.855958723999947,-58.280959619999976,0.0
173535,-19.755855791999977,-55.58300580399998,0.0
173536,-19.853958845999955,-50.33137899899998,0.0
173539,-19.848334121999983,-58.78515244499994,0.0
173540,-19.828838702999974,-50.38880241399994,0.0
173541,-19.809050970999976,-58.69740585899996,0.0
173543,-19.831158508999977,-62.180597500999966,0.0
173545,-19.814956043999928,-56.84485352499996,0.0
173548,-19.864586157999952,-50.253927878999946,0.0
173549,-19.86613793199996,-50.15142344299994,0.0
173550,-19.826269903999957,-49.99650614099994,0.0
173551,-19.87043363799995,-50.22065724799995,0.0
173552,-19.87304275899993,-50.30407075299996,0.0
173554,-19.829974308999965,-54.65445629699997,0.0
173555,-19.851628223999967,-59.48447094799997,0.0
173560,-19.83381239099998,-51.565860458999964,0.0
173562,-19.82721541899997,-55.91602286999995,0.0
173563,-19.80480778799995,-52.26886180099996,0.0
173564,-19.821791446999953,-52.10456371999993,0.0
173566,-19.866185856999948,-60.89821812399998,0.0
173567,-19.85167116599996,-60.81543688099998,0.0
173571,-19.84918080799997,-59.92672535599996,0.0
173572,-19.890967365999927,-58.85982724599995,0.0
173573,-19.878041765999967,-58.81145941099999,0.0
173575,-19.82350689799995,-65.82224421099994,0.0
173576,-19.83673254599995,-64.76590933999995,0.0
173577,-19.84959887599996,-58.94878661599995,0.0
173578,-19.90012126499994,-47.75830791899995,0.0
173580,-19.89041909799994,-51.597670661999985,0.0
173581,-19.85354056899996,-51.02193646899997,0.0
173582,-19.883028207999928,-50.92266874799998,0.0
173583,-19.878424420999977,-47.71942084799997,0.0
173584,-19.90409766199997,-58.867208431999984,0.0
173585,-19.87127253699998,-54.838937458999965,0.0
173586,-19.88306191299995,-59.03306726499994,0.0
173587,-19.892428480999968,-54.82132985599998,0.0
173588,-19.851393774999963,-49.43337827399995,0.0
173589,-19.86878238299994,-49.40306461899996,0.0
173590,-19.90637434699994,-65.79172231999996,0.0
173591,-19.88601208199998,-54.62508645299994,0.0
173592,-19.882062692999966,-53.47432700899998,0.0
173594,-19.891362878999928,-50.66482515599995,0.0
173596,-19.899892354999963,-62.47671763699998,0.0
173602,-19.88546340399995,-50.732421225999985,0.0
173603,-19.92019017299998,-50.71840414299999,0.0
173604,-19.90535837899995,-49.78541630899997,0.0
173605,-19.921583126999963,-47.07289527599994,0.0
173606,-19.888847345999977,-47.13733460799995,0.0
173607,-19.927616821999948,-49.773995371999945,0.0
173608,-19.803896986999973,-49.68105737199994,0.0
173609,-19.927916666999977,-49.735416665999935,0.0
173612,-19.90476068199996,-50.077355109999985,0.0
173614,-19.92197182299998,-62.363359410999976,0.0
173617,-19.935399492999977,-49.701125314999956,0.0
173618,-19.866139376999968,-53.17735458599998,0.0
173619,-19.927658020999957,-53.16701689499996,0.0
173621,-19.819838668999978,-56.079782945999966,0.0
173623,-19.935621432999937,-65.10415653699994,0.0
173624,-19.92151582499997,-49.598458784999934,0.0
173625,-19.92927924399993,-49.46765007299996,0.0
173627,-19.80409187999993,-66.31631363499997,0.0
173628,-19.896706225999935,-58.20979156399994,0.0
173629,-19.708897107999974,-57.96270800399998,0.0
173630,-19.895416573999967,-52.330909507999934,0.0
173631,-19.917526607999946,-52.213996452999936,0.0
173636,-19.938387705999958,-49.956599832999984,0.0
173637,-19.939702824999927,-49.846453623999935,0.0
173638,-19.88233013399997,-64.99462225799994,0.0
173645,-19.885657416999948,-64.90777206899998,0.0
173647,-19.955186391999973,-66.20537399899996,0.0
173648,-19.90856892299996,-66.21278133099997,0.0
173649,-19.95448948099994,-58.20231725799994,0.0
173650,-19.914389848999974,-56.85784756399994,0.0
173652,-19.95621204699995,-65.08368018399995,0.0
173653,-19.918175060999943,-47.487238185999956,0.0
173654,-19.89541783599998,-56.52983950399994,0.0
173655,-19.891241328999968,-57.28569613099995,0.0
173657,-19.877939906999927,-49.181430527999964,0.0
173662,-19.968958405999956,-60.23687499999994,0.0
173663,-19.972271861999957,-49.250086747999944,0.0
173667,-19.843336952999948,-57.51916299699997,0.0
173668,-19.908458544999974,-57.488710209999965,0.0
173670,-19.971954480999955,-49.15754135199995,0.0
173674,-19.962119418999976,-66.25432306699997,0.0
173675,-19.93861426799998,-60.72543600999995,0.0
173676,-19.87405861899998,-55.939967561999936,0.0
173678,-19.973030877999975,-49.37200262299996,0.0
173679,-19.934872587999962,-48.15442687399997,0.0
173680,-19.979850951999936,-48.11879963999996,0.0
173682,-19.944363436999936,-47.76053624899998,0.0
173684,-19.917937381999934,-55.292881948999934,0.0
173688,-19.954847293999933,-47.84581221199994,0.0
173689,-19.98688856299998,-47.811774990999936,0.0
173690,-19.959750619999966,-54.931590288999985,0.0
173691,-19.942237631999944,-54.883452326999986,0.0
173692,-19.927668996999955,-50.58177314599993,0.0
173694,-19.896330975999945,-53.93554319699996,0.0
173700,-19.991398319999973,-59.494786200999954,0.0
173701,-19.973091814999975,-65.05261072199994,0.0
173702,-19.929737109999962,-61.19583188499996,0.0
173703,-19.96487179999997,-60.35753565099998,0.0
173704,-19.932565873999977,-54.071875871999964,0.0
173705,-19.985726863999957,-60.60056242999997,0.0
173706,-19.76745200099998,-60.73078148199994,0.0
173707,-19.990860402999942,-55.29606827799995,0.0
173708,-19.938555699999938,-56.774278686999935,0.0
173710,-19.87468729699998,-60.22433913899994,0.0
173714,-19.97575680899996,-65.13288571999993,0.0
173715,-19.98053453199998,-60.09940528899995,0.0
173720,-19.976507888999947,-58.83248569299997,0.0
173722,-19.89840574899995,-47.60402249499998,0.0
173723,-19.989440886999944,-47.54401993699997,0.0
173725,-19.92845490899998,-48.76342878899993,0.0
173726,-19.894303865999973,-48.69110703399997,0.0
173727,-19.92985088699993,-53.307883656999934,0.0
173728,-19.98485796999995,-47.45313790399996,0.0
173733,-20.00572907999998,-46.80021103299998,0.0
173734,-19.985529818999964,-51.13767232999999,0.0
173735,-19.964987573999963,-51.008464523999976,0.0
173736,-19.99395780599997,-58.18427562599999,0.0
173737,-19.865671255999928,-57.96719543599994,0.0
173739,-19.988262590999966,-52.20908696899994,0.0
173740,-19.969359302999976,-52.12551756099998,0.0
173741,-19.98907537499997,-49.889854345999936,0.0
173743,-19.99552436099998,-47.70748642399997,0.0
173746,-20.010607280999977,-62.621138471999984,0.0
173747,-19.97039284699997,-50.84221930299998,0.0
173748,-19.98614732599998,-59.87867701799996,0.0
173749,-20.018549982999957,-48.16059044699995,0.0
173750,-20.017669702999967,-47.96067610199998,0.0
173751,-20.00724840999993,-55.86713758999997,0.0
173752,-20.023403866999956,-56.72337866399994,0.0
173757,-20.031527799999935,-47.607407431999945,0.0
173759,-20.019569648999948,-54.67520425999999,0.0
173762,-20.04313531599996,-47.64354055599995,0.0
173765,-20.034117298999945,-46.73775507999994,0.0
173767,-20.032276020999973,-53.21297914499996,0.0
173768,-19.99350962799997,-53.19078162999995,0.0
173769,-20.01096214399996,-46.95100238799995,0.0
173773,-20.024339617999942,-65.07884226099998,0.0
173774,-20.04244786299995,-47.388467521999985,0.0
173777,-20.028020221999952,-58.364627058999986,0.0
173778,-20.021656057999962,-54.91673021299994,0.0
173782,-19.997801933999938,-50.01934468999997,0.0
173783,-20.04081620599993,-59.86497967599996,0.0
173785,-19.980407389999982,-50.666531402999965,0.0
173788,-20.025065763999976,-60.79618740099994,0.0
173789,-20.04466424499998,-58.18206820199998,0.0
173790,-20.043952949999948,-58.16268925999998,0.0
173791,-20.062328738999952,-50.04815414299998,0.0
173794,-20.05740696999993,-53.181772911999985,0.0
173795,-20.046753944999978,-52.178302833999965,0.0
173796,-19.985806689999947,-52.035258227999975,0.0
173797,-19.985156423999968,-52.97324733999994,0.0
173798,-20.032804689999978,-52.898147903999984,0.0
173804,-20.031632485999978,-62.07135360399997,0.0
173805,-20.04453971399994,-53.48570897099995,0.0
173806,-20.048334693999948,-53.34566224799994,0.0
173807,-19.963853359999973,-50.19366810799994,0.0
173808,-20.035101039999972,-60.551410052999984,0.0
173809,-20.050087362999932,-49.888269356999956,0.0
173810,-20.064553871999976,-60.98943739799995,0.0
173813,-20.056858115999944,-47.58898352399996,0.0
173814,-20.059663565999927,-62.63523762699998,0.0
173815,-20.06021437399994,-62.235916551999935,0.0
173816,-19.97321983699993,-66.11251590499995,0.0
173817,-19.94547810599994,-66.03999346999996,0.0
173819,-20.044896611999945,-61.85265457899993,0.0
173820,-20.062001774999942,-57.58163939699995,0.0
173821,-20.030549690999976,-57.56216086499995,0.0
173822,-20.07022191599998,-60.575056201999985,0.0
173823,-19.97678072599996,-62.10239570699997,0.0
173824,-20.038727576999975,-65.02319740299998,0.0
173825,-20.05239767599994,-58.87903071499994,0.0
173827,-20.026923607999947,-66.15589433599996,0.0
173829,-20.060009012999956,-47.419252477999976,0.0
173831,-20.07987880199994,-61.85261338299995,0.0
173833,-20.078306892999933,-61.94528318699997,0.0
173835,-20.083022032999963,-53.473061437999945,0.0
173836,-20.07465345299994,-54.85769448299993,0.0
173838,-20.077369991999944,-50.67284779299996,0.0
173839,-20.060838588999957,-59.580900493999934,0.0
173840,-20.06590555699995,-50.904912657999944,0.0
173842,-20.074879777999968,-58.67961391599994,0.0
173844,-20.049041152999962,-53.87497240999994,0.0
173845,-20.071158796999953,-53.83299033399993,0.0
173846,-20.05353082099998,-66.40676502499997,0.0
173847,-20.053285836999976,-56.76148772899995,0.0
173849,-19.99196023299993,-65.55984924299997,0.0
173850,-20.044590513999935,-65.48827428299995,0.0
173851,-20.079612677999933,-62.03981351099998,0.0
173853,-20.05166169699993,-56.59934355299998,0.0
173855,-20.08973992199998,-66.03817882199996,0.0
173856,-20.083024398999953,-53.23443540499994,0.0
173858,-20.07266377199994,-54.641738515999975,0.0
173859,-20.067318559999933,-61.73303816299995,0.0
173860,-20.096822758999963,-61.74813136199998,0.0
173861,-20.088920000999963,-60.51108280899996,0.0
173862,-20.00180545099994,-65.71798525299994,0.0
173863,-20.09049747299997,-65.66397254199995,0.0
173864,-20.076557674999947,-66.49107310299996,0.0
173865,-19.937032329999965,-56.19596945599994,0.0
173866,-20.069282649999934,-47.66705706099998,0.0
173868,-20.07435400099996,-47.93879944199995,0.0
173869,-20.060758625999938,-47.87526765699994,0.0
173870,-20.11182445399993,-60.467420715999936,0.0
173871,-20.07491850899993,-60.440527249999946,0.0
173872,-20.088914374999945,-62.12914432699995,0.0
173876,-20.10902668999995,-66.00748657999998,0.0
173877,-20.07777963999996,-65.98581072899998,0.0
173878,-20.08113385599995,-56.702339707999954,0.0
173880,-20.10835783699997,-56.482449524999936,0.0
173881,-20.094599295999956,-52.97787023899997,0.0
173882,-20.104900381999983,-66.06890790099993,0.0
173883,-20.11454204399996,-52.951807299999984,0.0
173885,-20.106221149999953,-66.11462250599993,0.0
173886,-20.10745375999994,-47.38347911699998,0.0
173887,-20.100479047999954,-52.14272360799998,0.0
173888,-20.09285565099998,-52.086593584999946,0.0
173891,-20.12649347599995,-60.41717155699996,0.0
173893,-20.096676945999945,-58.58334287399998,0.0
173896,-19.976753281999947,-48.45758252999997,0.0
173898,-20.10183272699993,-48.303444567999975,0.0
173900,-20.136421822999978,-48.501847432999966,0.0
173901,-20.09693565499998,-48.08137137499995,0.0
173902,-20.105301061999967,-50.62990640999993,0.0
173904,-19.98219083999993,-64.63993849699995,0.0
173905,-20.139511047999974,-64.58736952099997,0.0
173909,-20.115232671999934,-60.103091388999985,0.0
173910,-20.114694563999933,-59.97842722399997,0.0
173911,-20.130301071999952,-60.54040619099993,0.0
173912,-20.13962990699997,-49.02526114899996,0.0
173913,-20.104423673999975,-62.89656083299997,0.0
173914,-20.106839199999968,-50.03189301599997,0.0
173916,-20.08913993899995,-51.649017140999945,0.0
173918,-20.154244071999983,-62.815452351999966,0.0
173919,-20.10613051699994,-54.98487206699997,0.0
173921,-20.095933325999965,-48.742054637999956,0.0
173925,-20.14532976399994,-62.85650914599995,0.0
173927,-19.984295673999952,-55.58671905899996,0.0
173929,-20.066261483999938,-57.37781351799998,0.0
173930,-20.137974996999958,-48.83968635599996,0.0
173931,-20.158068340999932,-48.801580129999934,0.0
173932,-20.120885874999942,-66.33788025599995,0.0
173933,-20.14415600899997,-66.11290918599997,0.0
173934,-20.15699176499993,-51.65264343299998,0.0
173935,-20.12408383199994,-47.31929678999995,0.0
173936,-20.15010349099998,-47.26032638399994,0.0
173939,-20.092375302999983,-49.76363403999994,0.0
173940,-20.14104103899996,-61.648731457999986,0.0
173943,-20.117242069999975,-58.151478605999955,0.0
173944,-19.893905459999928,-57.78534234999995,0.0
173945,-19.965107092999972,-50.43610809399996,0.0
173946,-20.07378554899998,-48.63377860799994,0.0
173947,-20.145619414999942,-48.601911876999964,0.0
173949,-20.161350411999933,-48.72079562099998,0.0
173950,-20.168997368999953,-48.66549473599997,0.0
173951,-20.137157920999982,-53.838050040999974,0.0
173952,-20.143922721999957,-53.79381358999996,0.0
173957,-20.072631025999954,-61.58409888299997,0.0
173959,-20.09973348699998,-51.02383737599996,0.0
173960,-20.10593862899998,-50.99279692199997,0.0
173963,-20.12674759199996,-60.99052410199994,0.0
173966,-20.17477266399993,-58.16499193399994,0.0
173967,-20.080508023999982,-55.867128348999984,0.0
173968,-20.166684147999945,-50.02875466199998,0.0
173973,-20.17320379199998,-61.56233222499998,0.0
173975,-20.15179451299997,-48.400460658999975,0.0
173979,-20.140965275999974,-66.17790888199994,0.0
173981,-20.165422830999944,-50.06314919099998,0.0
173982,-20.177600749999954,-66.26822834499995,0.0
173983,-20.149179982999954,-65.88199999199998,0.0
173986,-20.15513832399995,-61.16912806299996,0.0
173987,-20.18864721999995,-66.21757574799994,0.0
173989,-20.16823539199993,-59.487955642999964,0.0
173990,-20.100710397999933,-59.209355405999986,0.0
173994,-20.164682696999932,-65.93208413799994,0.0
174003,-20.17520927499993,-48.616211515999964,0.0
174006,-20.18396030799994,-57.25652507299998,0.0
174008,-20.175717386999963,-59.713027705999934,0.0
174010,-20.171221152999976,-54.977250796999954,0.0
174012,-20.184765804999927,-54.85127402599994,0.0
174013,-20.165703829999927,-65.35419606999994,0.0
174014,-20.20458645399998,-65.35637509499998,0.0
174015,-20.168679789999942,-52.09968082299997,0.0
174018,-20.14521401899998,-58.31926894199995,0.0
174019,-20.128041793999955,-52.303916912999966,0.0
174020,-20.14230999199998,-53.13555948199996,0.0
174021,-20.191414306999945,-47.248225537999986,0.0
174026,-20.155379265999954,-49.23142364199998,0.0
174029,-20.21797439599993,-49.243138156999976,0.0
174030,-20.17764439399997,-53.03735294899997,0.0
174031,-20.219800195999937,-47.231788146999975,0.0
174032,-20.17940531399995,-58.672778093999966,0.0
174033,-20.169440960999964,-56.475995901999966,0.0
174035,-20.189172520999932,-62.857732899999974,0.0
174036,-20.093157305999966,-49.288353057999984,0.0
